screening_date,theater_id,movie_id,screening_time,tickets_sold,revenue,theater_name,address,movie_title,release_year,genre_id,imdb_rating,rotten_tomatoes,metacritic_rating,genre_name,imdb_rating_range,month,revenue_per_ticket,rating_to_sales_ratio,popularity_index
2024-03-04,56,174,11:42,181,1650,Linkbridge Industries,84 Monterey Street,Conflagration (Enjô),1999,12,4.7,91,65.0,Action|Adventure|Thriller|IMAX,3-5,3,9.116022099447514,0.025966850828729283,1403655.0
2024-09-02,66,458,17:20,401,4933,Quamba,328 Mandrake Junction,Shopgirl,1991,17,7.8,67,77.0,Drama|Mystery,7-9,9,12.301745635910224,0.01945137157107232,15429437.4
2024-03-30,69,128,20:12,429,4548,Flashspan,89 John Wall Trail,Dampfnudelblues,2008,11,9.0,73,80.0,Drama,7-9,3,10.601398601398602,0.02097902097902098,17559828.0
2024-02-27,74,348,10:53,248,3698,Radiance Theater,594 Steensland Terrace,Tucker: The Man and His Dream,1997,19,6.9,78,85.0,Documentary,5-7,2,14.911290322580646,0.027822580645161292,6328017.600000001
2024-02-23,55,526,17:56,414,1598,Skinder,56116 Muir Circle,Secretariat,1985,14,6.5,84,66.0,Thriller,5-7,2,3.859903381642512,0.01570048309178744,4300218.0
2024-05-04,61,14,10:56,421,5638,Skyble,58583 Lighthouse Bay Junction,"Fighting Prince of Donegal, The",1984,12,7.1,98,78.0,Action|Adventure|Thriller|IMAX,7-9,5,13.391923990498812,0.0168646080760095,16852545.799999997
2024-06-03,26,273,17:50,292,3210,Kazio,02724 Northview Junction,"Dead, The",2007,16,5.6,34,78.0,Action|Thriller,5-7,6,10.993150684931507,0.01917808219178082,5248992.0
2024-02-29,18,348,19:19,316,3453,Riffpath,1008 Armistice Circle,Tucker: The Man and His Dream,1997,19,6.9,78,85.0,Documentary,5-7,2,10.927215189873417,0.021835443037974685,7528921.2
2024-06-16,83,446,17:24,96,2093,The Silver Screen Cinema,18055 Mockingbird Lane,"Henry IV, Part II (Second Part of King Henry the Fourth, including his death and the coronation of King Henry the Fifth, The)",1996,23,6.6,64,83.0,Drama,5-7,6,21.802083333333332,0.06874999999999999,1326124.7999999998
2024-07-24,12,580,17:37,301,1472,Dabtype,51 Coolidge Avenue,Siam Sunset,1994,15,8.4,77,88.0,Action|Crime|Thriller,7-9,7,4.8903654485049834,0.027906976744186046,3721804.8000000003
2024-06-25,29,366,13:28,398,3760,Rhycero,851 Hanover Parkway,Losing Chase,2006,1,4.7,47,72.0,Comedy|Drama,3-5,6,9.447236180904522,0.011809045226130653,7033456.0
2024-04-09,7,272,13:31,329,4978,Flashdog,2793 Claremont Center,Once Upon a Warrior (Anaganaga O Dheerudu),2004,18,9.5,58,75.0,Horror|Mystery|Thriller,9-10,4,15.130699088145896,0.028875379939209727,15558739.0
2024-08-15,50,440,10:26,471,1092,Tagfeed,1 Mariners Cove Plaza,Fires Were Started,2006,1,7.7,71,71.0,Comedy|Drama,7-9,8,2.3184713375796178,0.01634819532908705,3960356.4
2024-05-22,63,515,10:38,56,2442,Kazu,5 Village Way,"Last Castle, The",2006,6,7.3,35,78.0,Comedy,7-9,5,43.607142857142854,0.13035714285714287,998289.5999999999
2024-03-03,67,553,9:29,33,4332,The Emerald Stage,57502 Sachs Point,Honeysuckle Rose (a.k.a. On the Road Again),2006,5,8.1,34,75.0,Action|Drama|Thriller,7-9,3,131.27272727272728,0.24545454545454545,1157943.5999999999
2024-07-04,21,548,16:41,99,1361,Skaboo,05435 Harbort Junction,Garfield's Halloween Adventure,1997,13,7.2,47,71.0,Documentary,7-9,7,13.747474747474747,0.07272727272727272,970120.8
2024-05-12,77,168,9:31,51,1289,Leenti,967 Weeping Birch Crossing,Richard Pryor Live on the Sunset Strip,2010,14,7.2,36,78.0,Thriller,7-9,5,25.274509803921568,0.1411764705882353,473320.80000000005
2024-08-13,20,419,15:06,165,3419,Golden Gate Playhouse,12 Harbort Circle,Winter Solstice,2007,22,6.8,43,78.0,Comedy|War,5-7,8,20.721212121212123,0.041212121212121214,3836118.0
2024-09-05,42,466,18:44,311,1949,Feedmix,224 Parkside Road,Beauty and the Beast,2012,23,7.3,58,88.0,Drama,7-9,9,6.266881028938907,0.02347266881028939,4424814.699999999
2024-03-18,37,299,12:35,325,4437,Camido,501 Jana Court,King of the Ants,1987,14,6.6,81,62.0,Thriller,5-7,3,13.652307692307692,0.020307692307692308,9517364.999999998
2024-02-29,19,63,15:24,191,5658,Theater of Dreams,2 Namekagon Lane,Rampage,1991,24,4.1,63,87.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,3-5,2,29.623036649214658,0.021465968586387434,4430779.8
2024-07-09,64,474,13:18,110,995,Eire,7348 Northfield Drive,Lucky: No Time For Love,1992,4,4.3,98,96.0,Crime|Drama|Thriller,3-5,7,9.045454545454545,0.039090909090909086,470635.0
2024-08-01,33,407,13:08,45,3247,Wordtune,76 Novick Place,"Second Man, The (O Defteros Andras)",1992,13,4.2,35,78.0,Documentary,3-5,8,72.15555555555555,0.09333333333333334,613683.0000000001
2024-09-05,54,561,19:41,297,5458,Browsecat,46 Union Road,"X-Files: I Want to Believe, The",2002,21,8.0,64,84.0,Comedy|Romance,7-9,9,18.377104377104377,0.026936026936026935,12968208.0
2024-05-13,68,444,13:30,125,5122,Jaxbean,9491 Buena Vista Park,"Wog Boy, The",2011,6,6.2,61,70.0,Comedy,5-7,5,40.976,0.0496,3969550.0
2024-03-28,1,350,14:53,291,3287,AMC Theater,412 Harbort Point,Mr. Deeds,1990,13,5.5,35,71.0,Documentary,5-7,3,11.29553264604811,0.018900343642611683,5260843.5
2024-08-07,60,259,17:57,172,2018,Mita,21 Lakewood Hill,The Police Can't Move,1993,8,9.3,99,78.0,Drama|Musical,9-10,8,11.732558139534884,0.05406976744186047,3227992.8000000003
2024-07-11,12,393,20:17,436,5711,Dabtype,51 Coolidge Avenue,Afterburn,2007,15,7.7,95,78.0,Action|Crime|Thriller,7-9,7,13.09862385321101,0.017660550458715597,19172969.200000003
2024-03-28,21,104,10:20,151,5765,Skaboo,05435 Harbort Junction,Champion,2005,16,5.0,59,78.0,Action|Thriller,3-5,3,38.17880794701987,0.033112582781456956,4352575.0
2024-07-12,31,128,11:35,462,4855,Flipstorm,197 Red Cloud Avenue,Dampfnudelblues,2008,11,9.0,73,80.0,Drama,7-9,7,10.508658008658008,0.01948051948051948,20187090.0
2024-06-16,60,537,9:21,360,3500,Mita,21 Lakewood Hill,Rear Window,2002,23,9.2,76,67.0,Drama,9-10,6,9.722222222222221,0.025555555555555554,11591999.999999998
2024-08-16,83,364,16:04,132,4244,The Silver Screen Cinema,18055 Mockingbird Lane,Dirty Sanchez: The Movie,1992,12,6.0,52,59.0,Action|Adventure|Thriller|IMAX,5-7,8,32.15151515151515,0.045454545454545456,3361248.0
2024-07-20,41,174,17:04,232,1173,Shuffletag,8 Buhler Trail,Conflagration (Enjô),1999,12,4.7,91,65.0,Action|Adventure|Thriller|IMAX,3-5,7,5.056034482758621,0.020258620689655175,1279039.2000000002
2024-04-24,12,160,15:35,235,2989,Dabtype,51 Coolidge Avenue,Bolt,2005,9,4.4,94,80.0,Drama|Romance,3-5,4,12.719148936170212,0.01872340425531915,3090626.0
2024-08-22,22,197,20:50,135,4439,Jamia,0766 Florence Trail,The Vengeance of Fu Manchu,1993,23,6.4,71,61.0,Drama,5-7,8,32.88148148148148,0.04740740740740741,3835296.0000000005
2024-07-27,30,379,11:06,294,2891,Timeless Theater,9 Duke Park,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),1994,9,6.7,36,78.0,Drama|Romance,5-7,7,9.833333333333334,0.022789115646258504,5694691.8
2024-06-28,40,398,13:12,470,4036,Photospace,095 Superior Junction,Nicholas and Alexandra,2003,22,9.2,76,60.0,Comedy|War,9-10,6,8.587234042553192,0.01957446808510638,17451664.0
2024-09-10,15,185,17:06,256,1840,Blue Sky Playhouse,7 Everett Plaza,Ice Bound,2007,24,9.8,56,75.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,9-10,9,7.1875,0.03828125,4616192.0
2024-09-16,69,207,16:01,286,1787,Flashspan,89 John Wall Trail,"Thieves, The (Dodookdeul)",1993,2,9.2,72,96.0,Comedy|Romance,9-10,9,6.248251748251748,0.032167832167832165,4701954.399999999
2024-07-18,62,96,9:19,149,2255,Bubblebox,943 Crowley Hill,Revenge for Jolly!,2001,22,7.2,45,68.0,Comedy|War,7-9,7,15.134228187919463,0.04832214765100671,2419164.0
2024-09-14,70,309,18:10,320,5632,Youbridge,85812 Westport Road,More Than Honey,1992,22,5.3,58,80.0,Comedy|War,5-7,9,17.6,0.0165625,9551872.0
2024-05-17,26,411,16:38,285,1951,Kazio,02724 Northview Junction,Threads,1995,7,8.0,40,62.0,Comedy|Drama|Thriller,7-9,5,6.84561403508772,0.028070175438596492,4448280.0
2024-08-16,30,473,14:34,217,2776,Timeless Theater,9 Duke Park,Skins,1998,10,7.2,75,57.0,Comedy|Drama|Romance,7-9,8,12.7926267281106,0.03317972350230415,4337222.4
2024-07-08,8,30,20:23,273,5727,Thoughtsphere,8 Trailsway Road,Chain Reaction,2003,22,4.7,92,68.0,Comedy|War,3-5,7,20.978021978021978,0.017216117216117217,7348313.7
2024-07-23,78,164,16:55,143,3623,Trilith,16604 Swallow Avenue,Night of the Comet,2001,19,10.0,54,86.0,Documentary,9-10,7,25.335664335664337,0.06993006993006994,5180890.0
2024-05-26,20,477,11:24,276,4314,Golden Gate Playhouse,12 Harbort Circle,Map of the Human Heart,2010,23,5.9,76,78.0,Drama,5-7,5,15.630434782608695,0.0213768115942029,7024917.600000001
2024-06-22,17,442,14:39,277,4992,Minyx,25 Veith Point,Astro Boy,2003,21,5.3,89,91.0,Comedy|Romance,5-7,6,18.021660649819495,0.019133574007220214,7328755.199999999
2024-06-08,76,240,16:05,249,1316,Cogibox,74534 Troy Terrace,Sons of Perdition,2007,4,6.3,51,89.0,Crime|Drama|Thriller,5-7,6,5.285140562248996,0.02530120481927711,2064409.1999999997
2024-07-13,73,165,12:40,353,960,Skipfire,20298 Hauk Pass,Blackbird,2004,8,7.8,41,78.0,Drama|Musical,7-9,7,2.7195467422096318,0.02209631728045326,2643264.0
2024-06-12,47,68,14:38,407,4738,Quinu,6 Parkside Center,"River Wild, The",2002,17,6.6,68,63.0,Drama|Mystery,5-7,6,11.641277641277641,0.016216216216216214,12727215.6
2024-05-20,7,385,15:07,295,2501,Flashdog,2793 Claremont Center,Fitzcarraldo,2003,9,8.3,76,95.0,Drama|Romance,7-9,5,8.477966101694916,0.028135593220338987,6123698.500000001
2024-07-06,19,563,10:54,86,4625,Theater of Dreams,2 Namekagon Lane,"Food, Inc.",2004,15,4.3,41,76.0,Action|Crime|Thriller,3-5,7,53.77906976744186,0.049999999999999996,1710325.0
2024-09-15,39,430,16:47,360,1832,Tekfly,7084 Lyons Terrace,Fright,2011,14,9.5,99,60.0,Thriller,9-10,9,5.088888888888889,0.02638888888888889,6265440.0
2024-05-21,77,385,11:58,217,1909,Leenti,967 Weeping Birch Crossing,Fitzcarraldo,2003,9,8.3,76,95.0,Drama|Romance,7-9,5,8.797235023041475,0.03824884792626729,3438299.9000000004
2024-02-23,58,389,17:24,57,4834,QuartzZenter,5 Myrtle Terrace,Funny People,1998,21,6.6,37,66.0,Comedy|Romance,5-7,2,84.80701754385964,0.11578947368421053,1818550.7999999998
2024-06-03,1,239,10:56,371,2384,AMC Theater,412 Harbort Point,Autumn Ball (Sügisball),2010,11,7.2,77,98.0,Drama,7-9,6,6.425876010781671,0.01940700808625337,6368140.8
2024-07-09,80,124,20:35,274,4049,Harmony Hall,9075 Transport Crossing,Maid in Manhattan,2012,22,9.4,59,92.0,Comedy|War,9-10,7,14.777372262773723,0.034306569343065696,10428604.4
2024-09-09,18,76,15:47,323,4536,Riffpath,1008 Armistice Circle,"Death of Maria Malibran, The (Der Tod der Maria Malibran)",2011,13,8.9,51,78.0,Documentary,7-9,9,14.043343653250774,0.027554179566563468,13039639.200000001
2024-09-02,27,338,13:57,103,1476,Blogpad,59 Shopko Crossing,Kiss Me Kate,2005,20,8.7,94,84.0,Romance|Sci-Fi,7-9,9,14.330097087378642,0.08446601941747572,1322643.5999999999
2024-05-13,47,425,15:26,73,1875,Quinu,6 Parkside Center,"Miracle of Marcelino, The (Marcelino pan y vino)",1995,15,9.9,35,58.0,Action|Crime|Thriller,9-10,5,25.684931506849313,0.13561643835616438,1355062.5
2024-08-10,17,430,12:19,142,3479,Minyx,25 Veith Point,Fright,2011,14,9.5,99,60.0,Thriller,9-10,8,24.5,0.06690140845070422,4693171.0
2024-04-25,9,3,10:22,336,1583,Bubblebox,09 Pepper Wood Circle,Foolproof,1996,20,8.7,54,78.0,Romance|Sci-Fi,7-9,4,4.711309523809524,0.02589285714285714,4627425.6
2024-05-09,41,101,20:21,153,1719,Shuffletag,8 Buhler Trail,Shouting Fire: Stories from the Edge of Free Speech,2009,9,4.8,99,73.0,Drama|Romance,3-5,5,11.235294117647058,0.03137254901960784,1262433.5999999999
2024-09-02,48,158,13:45,120,5140,Aspen Grove Theater,6601 Loftsgordon Parkway,Tomorrow Never Dies,2002,6,9.8,78,61.0,Comedy,9-10,9,42.833333333333336,0.08166666666666668,6044640.000000001
2024-07-29,45,446,17:57,164,2355,Voonix,1341 Esch Road,"Henry IV, Part II (Second Part of King Henry the Fourth, including his death and the coronation of King Henry the Fifth, The)",1996,23,6.6,64,83.0,Drama,5-7,7,14.359756097560975,0.04024390243902439,2549052.0
2024-08-30,2,263,13:04,87,4569,Regal Cinemas,5580 Almo Street,Compulsion,2011,17,4.6,90,64.0,Drama|Mystery,3-5,8,52.51724137931034,0.052873563218390804,1828513.7999999998
2024-07-12,50,31,9:08,389,1775,Tagfeed,1 Mariners Cove Plaza,Fire,2008,21,4.9,80,92.0,Comedy|Romance,3-5,7,4.5629820051413885,0.012596401028277636,3383327.5
2024-03-16,78,416,17:16,431,2361,Trilith,16604 Swallow Avenue,Justin Bieber's Believe,2009,9,6.3,94,69.0,Drama|Romance,5-7,3,5.477958236658933,0.014617169373549883,6410823.3
2024-07-10,83,288,9:28,126,3748,The Silver Screen Cinema,18055 Mockingbird Lane,"Spanish Apartment, The (L'auberge espagnole)",2012,2,7.3,97,78.0,Comedy|Romance,7-9,7,29.746031746031747,0.05793650793650793,3447410.4
2024-03-12,43,110,13:28,347,2207,Dynabox,9774 Lakewood Lane,Whiteout,1997,7,6.4,47,78.0,Comedy|Drama|Thriller,5-7,3,6.360230547550432,0.018443804034582133,4901305.600000001
2024-06-06,66,496,13:17,203,4798,Quamba,328 Mandrake Junction,"Children of Heaven, The (Bacheha-Ye Aseman)",2012,24,9.1,41,88.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,9-10,6,23.635467980295566,0.04482758620689655,8863345.399999999
2024-06-02,47,3,20:42,304,1356,Quinu,6 Parkside Center,Foolproof,1996,20,8.7,54,78.0,Romance|Sci-Fi,7-9,6,4.4605263157894735,0.028618421052631578,3586348.8
2024-02-22,20,350,19:42,195,5324,Golden Gate Playhouse,12 Harbort Circle,Mr. Deeds,1990,13,5.5,35,71.0,Documentary,5-7,2,27.3025641025641,0.028205128205128206,5709990.0
2024-08-24,10,543,16:28,378,5042,Elysium Performing Arts,2 Fordem Drive,Ricky & Barabba,1993,7,5.0,97,78.0,Comedy|Drama|Thriller,3-5,8,13.338624338624339,0.013227513227513227,9529380.0
2024-09-17,62,420,11:54,37,3733,Bubblebox,943 Crowley Hill,Sandor slash Ida,1992,6,8.7,84,71.0,Comedy,7-9,9,100.89189189189189,0.23513513513513512,1201652.7
2024-07-13,43,266,19:17,67,959,Dynabox,9774 Lakewood Lane,Aglaya,1995,24,8.6,49,86.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,7-9,7,14.313432835820896,0.12835820895522387,552575.7999999999
2024-05-19,15,491,17:55,45,1191,Blue Sky Playhouse,7 Everett Plaza,Frenchmen (Le coeur des hommes),1990,8,7.1,75,85.0,Drama|Musical,7-9,5,26.466666666666665,0.15777777777777777,380524.5
2024-03-28,22,406,13:36,61,5301,Jamia,0766 Florence Trail,Loose Change: Second Edition,1995,8,7.8,63,78.0,Drama|Musical,7-9,3,86.90163934426229,0.12786885245901639,2522215.8
2024-08-20,21,254,19:24,195,2472,Skaboo,05435 Harbort Junction,"Shadow Dancer, The (Shadows in the Sun)",2010,21,6.9,71,78.0,Comedy|Romance,5-7,8,12.676923076923076,0.03538461538461539,3326076.0
2024-06-20,56,398,19:15,295,3955,Linkbridge Industries,84 Monterey Street,Nicholas and Alexandra,2003,22,9.2,76,60.0,Comedy|War,9-10,6,13.40677966101695,0.0311864406779661,10733870.0
2024-02-23,19,169,18:06,331,5117,Theater of Dreams,2 Namekagon Lane,Square Dance,2009,15,7.7,67,98.0,Action|Crime|Thriller,7-9,2,15.459214501510575,0.02326283987915408,13041697.9
2024-08-31,66,300,10:07,43,3358,Quamba,328 Mandrake Junction,Something Real and Good,1996,6,9.0,57,78.0,Comedy,7-9,8,78.09302325581395,0.20930232558139536,1299546.0
2024-06-07,36,37,16:51,426,1957,Chatterpoint,921 Havey Lane,"Hitcher, The",2000,1,8.8,78,60.0,Comedy|Drama,7-9,6,4.593896713615023,0.020657276995305167,7336401.600000001
2024-06-06,41,322,11:41,375,1825,Shuffletag,8 Buhler Trail,Shrek 2,1986,15,7.1,34,74.0,Action|Crime|Thriller,7-9,6,4.866666666666666,0.018933333333333333,4859062.5
2024-06-22,84,54,16:43,351,3008,Grandview Playhouse,6388 Corben Way,Crac,1991,12,7.5,51,97.0,Action|Adventure|Thriller|IMAX,7-9,6,8.56980056980057,0.021367521367521368,7918560.0
2024-07-02,39,7,15:52,40,4819,Tekfly,7084 Lyons Terrace,"Tom, Dick and Harry",2010,22,4.5,85,79.0,Comedy|War,3-5,7,120.475,0.1125,867420.0
2024-04-29,60,212,14:09,165,4674,Mita,21 Lakewood Hill,Tormented,2009,19,4.1,62,74.0,Documentary,3-5,4,28.327272727272728,0.024848484848484845,3161960.9999999995
2024-03-21,13,168,14:50,356,1069,Gabcube,7387 Red Cloud Parkway,Richard Pryor Live on the Sunset Strip,2010,14,7.2,36,78.0,Thriller,7-9,3,3.002808988764045,0.020224719101123598,2740060.8000000003
2024-03-18,37,259,17:47,249,1465,Camido,501 Jana Court,The Police Can't Move,1993,8,9.3,99,78.0,Drama|Musical,9-10,3,5.883534136546185,0.03734939759036145,3392500.5000000005
2024-08-08,28,338,17:47,422,1705,Bubbletube,9154 3rd Hill,Kiss Me Kate,2005,20,8.7,94,84.0,Romance|Sci-Fi,7-9,8,4.040284360189573,0.020616113744075827,6259736.999999999
2024-05-13,5,222,13:08,429,4055,Wordware,2579 Schiller Junction,Caligula,2003,19,6.7,79,78.0,Documentary,5-7,5,9.452214452214452,0.015617715617715617,11655286.5
2024-04-21,11,154,14:00,396,4144,Enchanted Theater,5 Oxford Drive,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2010,20,7.9,86,87.0,Romance|Sci-Fi,7-9,4,10.464646464646465,0.01994949494949495,12964089.600000001
2024-03-01,44,520,13:58,456,3380,Feedspan,69 Bay Way,An American Tail: The Treasure of Manhattan Island,1997,10,5.4,80,58.0,Comedy|Drama|Romance,5-7,3,7.412280701754386,0.011842105263157895,8322912.0
2024-07-02,30,395,9:53,360,2842,Timeless Theater,9 Duke Park,Dr. Who and the Daleks,1992,19,9.7,52,78.0,Documentary,9-10,7,7.894444444444445,0.02694444444444444,9924264.0
2024-03-24,10,361,18:18,447,3892,Elysium Performing Arts,2 Fordem Drive,Short Eyes,1994,11,7.6,57,91.0,Drama,7-9,3,8.706935123042506,0.017002237136465325,13221902.399999999
2024-08-02,76,487,16:00,286,2558,Cogibox,74534 Troy Terrace,Ninja Cheerleaders,1989,13,8.7,81,79.0,Documentary,7-9,8,8.944055944055943,0.030419580419580417,6364815.6
2024-08-22,15,360,14:08,437,5607,Blue Sky Playhouse,7 Everett Plaza,Autómata (Automata),2004,4,4.0,42,71.0,Crime|Drama|Thriller,3-5,8,12.83066361556064,0.009153318077803204,9801036.0
2024-06-11,70,157,12:48,384,4050,Youbridge,85812 Westport Road,Take Care of My Cat (Goyangileul butaghae),1999,19,6.7,97,89.0,Documentary,5-7,6,10.546875,0.017447916666666667,10419840.0
2024-07-15,56,58,17:11,220,3016,Linkbridge Industries,84 Monterey Street,Great Freedom No. 7 (Port of Freedom) (Große Freiheit Nr. 7),2009,14,6.4,72,68.0,Thriller,5-7,7,13.709090909090909,0.02909090909090909,4246528.0
2024-06-04,74,395,11:28,272,5252,Radiance Theater,594 Steensland Terrace,Dr. Who and the Daleks,1992,19,9.7,52,78.0,Documentary,9-10,6,19.308823529411764,0.03566176470588235,13856876.799999999
2024-06-22,11,53,11:17,300,3563,Enchanted Theater,5 Oxford Drive,"Conformist, The (Conformista, Il)",2005,16,4.8,83,91.0,Action|Thriller,3-5,6,11.876666666666667,0.016,5130719.999999999
2024-05-29,6,190,15:14,251,1696,Crystal Lake Theater,5656 Monterey Point,"Married Woman, A (Une femme mariée)",2010,10,6.2,51,98.0,Comedy|Drama|Romance,5-7,5,6.756972111553785,0.024701195219123506,2639315.2
2024-03-25,78,111,18:21,67,5782,Trilith,16604 Swallow Avenue,11.6,2001,21,6.0,76,60.0,Comedy|Romance,5-7,3,86.29850746268657,0.08955223880597014,2324364.0
2024-05-18,72,416,16:59,408,2406,Meejo,4290 Claremont Street,Justin Bieber's Believe,2009,9,6.3,94,69.0,Drama|Romance,5-7,5,5.897058823529412,0.015441176470588234,6184382.399999999
2024-08-25,13,97,10:54,241,3982,Gabcube,7387 Red Cloud Parkway,Vivere,1992,2,9.6,93,59.0,Comedy|Romance,9-10,8,16.522821576763487,0.03983402489626556,9212755.2
2024-05-31,53,501,19:56,400,2487,Yakidoo,80 Old Gate Terrace,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen),1996,23,8.5,69,83.0,Drama,7-9,5,6.2175,0.02125,8455800.0
2024-09-06,35,541,17:46,427,4221,Jabbersphere,763 Clyde Gallagher Drive,Marie-Jo and Her 2 Lovers (Marie-Jo et ses 2 amours),1987,23,7.8,41,86.0,Drama,7-9,9,9.885245901639344,0.01826697892271663,14058462.599999998
2024-03-29,72,392,17:55,281,2042,Meejo,4290 Claremont Street,Strange Days,2004,19,4.8,68,93.0,Documentary,3-5,3,7.266903914590747,0.017081850533807827,2754249.6
2024-06-12,76,346,9:15,234,1170,Cogibox,74534 Troy Terrace,Love Liza,2011,6,6.8,43,78.0,Comedy,5-7,6,5.0,0.02905982905982906,1861704.0
2024-03-27,72,68,19:36,455,2621,Meejo,4290 Claremont Street,"River Wild, The",2002,17,6.6,68,63.0,Drama|Mystery,5-7,3,5.76043956043956,0.014505494505494505,7870862.999999999
2024-08-03,46,439,19:38,265,2552,Aimbu,4026 Jay Way,Welcome to Mooseport,1998,4,7.0,74,78.0,Crime|Drama|Thriller,5-7,8,9.630188679245283,0.026415094339622643,4733960.0
2024-05-20,7,84,18:13,76,5382,Flashdog,2793 Claremont Center,The Other Side of the Mountain,2012,7,6.2,43,74.0,Comedy|Drama|Thriller,5-7,5,70.8157894736842,0.08157894736842106,2535998.4
2024-07-17,55,494,18:44,77,1690,Skinder,56116 Muir Circle,"No. 1 Ladies' Detective Agency, The",1997,6,4.2,36,86.0,Comedy,3-5,7,21.948051948051948,0.05454545454545455,546546.0
2024-09-15,36,198,16:25,97,4817,Chatterpoint,921 Havey Lane,Metro,2008,17,8.7,95,78.0,Drama|Mystery,7-9,9,49.65979381443299,0.08969072164948452,4065066.2999999993
2024-08-29,20,543,10:32,260,4941,Golden Gate Playhouse,12 Harbort Circle,Ricky & Barabba,1993,7,5.0,97,78.0,Comedy|Drama|Thriller,3-5,8,19.003846153846155,0.019230769230769232,6423300.0
2024-04-04,36,197,16:08,147,2758,Chatterpoint,921 Havey Lane,The Vengeance of Fu Manchu,1993,23,6.4,71,61.0,Drama,5-7,4,18.761904761904763,0.0435374149659864,2594726.4
2024-05-21,36,295,10:58,465,2088,Chatterpoint,921 Havey Lane,"Murderer Lives at Number 21, The (L'assassin habite... au 21)",2012,19,6.1,65,78.0,Documentary,5-7,5,4.490322580645161,0.013118279569892472,5922612.0
2024-04-26,68,312,15:16,126,5410,Jaxbean,9491 Buena Vista Park,Subject Two,2013,6,4.0,37,89.0,Comedy,3-5,4,42.93650793650794,0.031746031746031744,2726640.0
2024-04-21,84,287,16:05,327,2737,Grandview Playhouse,6388 Corben Way,Wild Women,1991,17,6.6,98,57.0,Drama|Mystery,5-7,4,8.370030581039755,0.020183486238532108,5906993.4
2024-07-21,19,119,14:48,361,3322,Theater of Dreams,2 Namekagon Lane,After Image (Seeing in the Dark),2003,6,8.7,74,81.0,Comedy,7-9,7,9.202216066481995,0.024099722991689748,10433405.399999999
2024-05-10,23,151,16:17,348,1230,Blogspan,9 Eggendart Circle,About Time,2007,15,8.4,54,74.0,Action|Crime|Thriller,7-9,5,3.5344827586206895,0.02413793103448276,3595536.0
2024-06-21,48,543,15:56,374,1266,Aspen Grove Theater,6601 Loftsgordon Parkway,Ricky & Barabba,1993,7,5.0,97,78.0,Comedy|Drama|Thriller,3-5,6,3.3850267379679146,0.013368983957219251,2367420.0
2024-07-06,65,44,18:12,217,5198,Tagopia,035 Hallows Avenue,"Clock, The",2009,13,4.9,75,84.0,Documentary,3-5,7,23.953917050691246,0.022580645161290325,5527033.4
2024-08-13,82,354,15:30,350,1147,Trilia,747 Graceland Terrace,"Terrace, The (Terrazza, La)",1996,8,7.7,65,70.0,Drama|Musical,7-9,8,3.277142857142857,0.022000000000000002,3091165.0
2024-08-15,72,421,17:11,404,1661,Meejo,4290 Claremont Street,Earth,2010,14,8.2,36,78.0,Thriller,7-9,8,4.111386138613861,0.020297029702970294,5502560.8
2024-03-28,29,358,10:58,456,4473,Rhycero,851 Hanover Parkway,"Destinées, Les (Destinées sentimentales, Les)",2007,10,5.2,41,75.0,Comedy|Drama|Romance,5-7,3,9.80921052631579,0.011403508771929825,10606377.600000001
2024-06-11,20,343,20:48,384,4403,Golden Gate Playhouse,12 Harbort Circle,Monday Night Mayhem,1995,3,7.9,69,96.0,Action|Drama|War,7-9,6,11.466145833333334,0.020572916666666666,13356940.8
2024-03-03,46,469,11:02,443,3633,Aimbu,4026 Jay Way,Mortuary,1992,12,8.3,77,81.0,Action|Adventure|Thriller|IMAX,7-9,3,8.200902934537247,0.01873589164785553,13358177.700000001
2024-06-24,5,359,19:43,241,1268,Wordware,2579 Schiller Junction,"Black Coal, Thin Ice (Bai ri yan huo)",2011,15,8.9,58,90.0,Action|Crime|Thriller,7-9,6,5.261410788381743,0.036929460580912864,2719733.2
2024-09-09,76,127,15:43,405,2732,Cogibox,74534 Troy Terrace,Laws of Attraction,1993,24,8.0,87,85.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,7-9,9,6.745679012345679,0.019753086419753086,8851680.0
2024-03-15,25,188,18:24,206,3696,Edgeify,5 Darwin Avenue,"Outlaw Josey Wales, The",1989,8,5.1,53,68.0,Drama|Musical,5-7,3,17.941747572815533,0.024757281553398056,3883017.5999999996
2024-06-24,7,254,9:28,349,1959,Flashdog,2793 Claremont Center,"Shadow Dancer, The (Shadows in the Sun)",2010,21,6.9,71,78.0,Comedy|Romance,5-7,6,5.613180515759312,0.01977077363896848,4717467.9
2024-05-19,67,120,9:10,212,3031,The Emerald Stage,57502 Sachs Point,"Man Who Fell to Earth, The",1986,14,5.0,94,78.0,Thriller,3-5,5,14.297169811320755,0.02358490566037736,3212860.0
