screening_date,theater_id,movie_id,screening_time,tickets_sold,revenue
02/07/2024,40,90,19:11,81,3751
27/03/2024,84,88,12:05,166,4364
16/09/2024,66,59,16:44,415,4479
06/09/2024,23,512,12:21,85,1242
20/04/2024,31,505,20:21,96,5118
28/03/2024,81,480,10:08,320,4684
18/03/2024,54,395,12:42,378,3878
15/09/2024,41,278,14:01,328,4966
09/08/2024,31,457,16:09,170,4923
01/07/2024,57,205,12:57,206,2085
26/05/2024,39,191,17:13,357,1702
26/03/2024,9,356,11:36,192,3266
10/04/2024,1,388,16:54,263,4781
28/05/2024,13,419,20:17,45,1032
11/04/2024,73,70,12:42,337,1029
02/08/2024,25,468,12:02,410,4422
28/08/2024,30,349,11:58,51,2840
30/05/2024,79,386,13:20,441,1908
28/07/2024,26,264,14:20,456,5509
19/03/2024,24,198,19:58,331,2200
15/03/2024,18,202,13:55,101,2316
09/06/2024,52,4,16:05,438,5183
11/05/2024,49,199,9:51,336,1955
08/04/2024,35,311,19:53,401,2634
06/07/2024,25,416,20:56,421,3435
16/09/2024,80,461,14:33,163,5539
13/05/2024,57,534,20:46,411,1822
29/03/2024,54,579,13:31,147,2847
15/04/2024,54,555,11:48,35,1426
15/08/2024,20,519,12:49,357,2545
24/05/2024,53,381,19:03,365,5396
13/05/2024,62,185,13:33,325,5009
26/07/2024,15,194,19:13,302,2372
31/08/2024,15,421,12:18,465,3057
29/06/2024,25,13,15:20,423,4797
05/08/2024,77,566,15:01,177,3805
08/09/2024,41,397,16:34,300,5420
30/03/2024,15,181,18:19,107,975
23/08/2024,5,479,20:05,387,3301
06/04/2024,2,383,19:23,420,2680
27/03/2024,40,284,13:36,155,4851
05/07/2024,36,439,11:42,313,3941
03/08/2024,67,480,17:20,358,5722
27/02/2024,64,170,11:59,318,3963
22/02/2024,75,222,18:24,196,1866
24/06/2024,77,106,13:46,29,1927
18/04/2024,3,63,13:02,332,4112
21/07/2024,61,6,12:03,153,3282
02/05/2024,34,121,17:06,350,3930
13/04/2024,11,404,16:40,296,5801
02/09/2024,52,298,15:08,451,5046
30/06/2024,57,29,17:46,89,4651
28/03/2024,79,153,9:11,226,2309
24/07/2024,84,178,9:03,59,4811
10/06/2024,15,336,13:43,387,3045
23/08/2024,51,472,16:18,258,5679
04/03/2024,11,172,17:50,198,5022
22/06/2024,44,51,13:42,314,2781
09/07/2024,38,114,11:09,321,1362
14/06/2024,37,574,17:56,253,4184
13/03/2024,57,195,15:15,348,4658
07/04/2024,65,383,9:54,216,1149
30/08/2024,79,205,9:06,322,1647
27/08/2024,27,517,12:08,100,1391
27/04/2024,1,463,9:59,346,1505
11/04/2024,34,260,14:46,378,1192
09/04/2024,50,267,17:11,63,5783
08/03/2024,13,392,19:05,432,2611
18/05/2024,67,248,20:31,343,2561
17/08/2024,58,429,9:49,353,2367
06/09/2024,59,206,11:53,388,3002
20/06/2024,65,242,14:43,465,5701
11/05/2024,46,418,10:17,375,4167
31/07/2024,24,66,9:56,162,1893
12/08/2024,57,527,15:33,48,1173
09/06/2024,61,167,16:58,56,4692
12/09/2024,55,267,13:34,102,2246
20/08/2024,41,131,16:48,374,3897
20/08/2024,46,375,11:25,123,2437
24/06/2024,37,516,11:10,383,5064
23/03/2024,28,242,11:39,238,922
15/09/2024,1,500,19:19,362,5173
16/09/2024,20,118,11:04,81,2679
08/09/2024,19,374,11:29,47,1044
09/05/2024,30,43,14:24,36,3744
03/05/2024,45,381,10:36,266,2063
20/08/2024,36,18,10:37,148,5426
27/05/2024,12,230,12:41,470,1473
20/04/2024,16,214,19:34,216,3558
13/07/2024,20,353,18:49,353,4718
14/06/2024,18,21,18:49,164,4386
01/08/2024,29,373,14:41,41,4344
03/06/2024,25,126,12:18,60,1990
17/07/2024,40,209,11:14,454,3349
19/06/2024,14,221,20:51,46,4568
10/05/2024,84,402,19:40,177,5190
13/04/2024,48,577,18:11,380,3789
18/03/2024,48,393,16:26,350,2962
31/08/2024,6,264,9:43,326,4638
29/02/2024,21,260,11:41,241,1854
05/04/2024,57,430,11:58,170,2755
19/03/2024,6,257,13:58,96,4286
27/06/2024,32,416,12:43,325,5454
28/04/2024,3,275,18:50,36,2973
06/08/2024,28,346,9:55,265,2118
15/06/2024,24,18,11:25,326,5143
19/07/2024,46,130,18:07,408,3972
07/08/2024,10,365,11:41,419,4709
09/04/2024,30,100,16:33,30,2219
13/06/2024,18,30,15:36,368,3035
17/07/2024,79,57,20:27,223,3156
25/05/2024,20,56,11:41,385,1552
12/05/2024,61,358,16:13,69,1123
28/05/2024,58,379,13:02,61,929
30/03/2024,6,189,19:20,321,4258
07/03/2024,22,480,16:49,353,946
19/03/2024,51,322,9:47,73,2996
28/07/2024,54,428,19:43,433,2501
27/05/2024,36,371,14:42,240,4734
30/07/2024,44,313,19:30,232,1648
14/05/2024,61,266,14:14,237,1371
04/03/2024,28,557,18:57,214,3370
23/03/2024,72,454,11:27,216,3708
17/08/2024,2,80,14:36,409,4943
22/07/2024,30,346,14:04,241,5160
10/07/2024,47,422,10:30,288,3212
29/07/2024,60,328,9:31,214,2613
09/07/2024,60,377,13:14,469,4395
03/04/2024,82,341,18:47,98,1336
09/06/2024,37,161,15:01,96,2263
23/04/2024,56,352,10:52,253,924
27/02/2024,71,458,18:55,159,1538
08/04/2024,40,439,10:38,365,3397
19/06/2024,22,87,15:35,444,1554
05/06/2024,80,278,14:26,133,1826
13/07/2024,79,5,12:23,275,4425
25/08/2024,19,533,18:40,168,2292
11/03/2024,22,433,9:38,276,3631
13/09/2024,27,283,9:44,154,5659
15/04/2024,49,544,17:30,252,3440
22/08/2024,41,496,18:24,86,3119
01/08/2024,7,240,9:40,159,2684
24/05/2024,78,158,10:29,85,5445
08/03/2024,50,8,11:58,234,4062
05/08/2024,31,32,9:49,279,5641
15/06/2024,61,460,18:14,220,1394
31/05/2024,23,194,10:00,182,1316
06/08/2024,14,533,10:26,435,3051
19/03/2024,77,276,9:04,285,2061
05/06/2024,5,409,12:23,112,3390
27/07/2024,54,265,13:39,135,1774
22/05/2024,80,239,13:12,29,4607
11/06/2024,22,521,14:09,97,1569
16/04/2024,37,569,12:43,143,3136
06/07/2024,64,390,12:38,199,3190
03/06/2024,51,62,13:53,409,5370
17/09/2024,26,72,13:55,57,4380
15/04/2024,61,255,14:13,470,4759
11/03/2024,34,184,14:41,104,3884
15/05/2024,31,428,16:43,291,4942
29/06/2024,35,33,16:43,277,2197
15/09/2024,60,241,19:42,390,4752
08/05/2024,26,136,20:56,324,3121
24/03/2024,30,298,14:49,292,3584
11/09/2024,49,338,10:43,270,3367
29/07/2024,54,468,20:35,85,2450
28/06/2024,65,116,10:03,72,1310
09/05/2024,28,4,15:40,413,5661
17/05/2024,7,41,10:59,157,4242
23/08/2024,16,295,9:23,145,3858
25/08/2024,9,395,17:34,254,1222
09/05/2024,43,288,19:36,426,2088
14/04/2024,54,510,17:47,443,3577
18/04/2024,45,298,19:32,135,3227
27/02/2024,29,578,17:27,247,3072
29/07/2024,11,393,18:22,330,939
18/07/2024,25,202,19:35,358,4634
14/03/2024,12,282,15:56,77,4663
21/04/2024,20,323,11:37,330,3962
15/05/2024,12,91,13:51,266,2858
11/05/2024,76,18,12:55,382,4700
07/09/2024,8,263,14:56,342,4016
05/08/2024,52,547,11:12,268,2826
02/06/2024,11,472,19:24,286,1535
29/07/2024,13,41,11:38,29,2290
12/03/2024,83,502,10:19,55,2452
02/03/2024,10,524,9:43,445,1040
05/09/2024,76,122,11:16,454,3380
30/08/2024,33,330,16:46,294,2533
30/07/2024,36,412,14:05,410,3048
30/05/2024,73,308,18:49,77,5466
28/06/2024,56,257,13:53,80,1976
29/08/2024,64,582,11:37,457,3202
23/03/2024,8,120,11:40,74,5243
12/09/2024,79,28,9:32,323,3010
17/08/2024,30,556,10:06,232,893
26/03/2024,33,235,17:03,372,5194
19/08/2024,48,496,11:34,185,3190
08/05/2024,8,360,15:37,396,1956
26/06/2024,74,236,11:43,402,2487
04/05/2024,47,111,18:36,207,1817
17/05/2024,41,530,14:27,57,2647
17/07/2024,23,558,15:00,127,2816
28/04/2024,67,540,9:35,173,3146
16/04/2024,50,261,9:31,372,4779
01/08/2024,26,276,11:34,418,1800
25/04/2024,34,502,17:41,354,2315
25/07/2024,72,327,11:22,171,1062
03/05/2024,38,348,19:27,284,3188
07/06/2024,11,18,13:26,229,4871
27/07/2024,1,341,18:03,448,5628
12/06/2024,11,139,14:33,343,4376
05/04/2024,9,4,19:39,438,4423
06/06/2024,45,534,12:24,121,3741
22/06/2024,77,264,17:01,79,952
24/05/2024,35,451,16:28,373,3340
29/05/2024,37,81,20:08,218,5779
17/08/2024,50,484,9:23,107,4753
14/07/2024,12,367,14:11,229,5299
11/04/2024,8,76,20:14,329,3443
28/02/2024,57,281,18:44,83,1681
10/04/2024,72,463,16:20,344,996
01/08/2024,36,67,18:12,123,3742
05/06/2024,20,578,20:28,313,3165
25/07/2024,18,552,11:28,348,908
02/05/2024,12,387,9:46,67,2514
15/09/2024,25,449,13:40,326,2269
24/04/2024,83,306,12:39,402,3455
04/09/2024,77,404,15:47,138,1869
16/04/2024,48,261,12:03,92,4173
02/07/2024,76,406,14:22,303,1279
14/04/2024,4,428,9:28,205,2228
10/07/2024,38,332,15:44,380,2871
26/05/2024,22,337,12:54,163,3278
29/03/2024,3,468,12:38,139,4097
30/05/2024,3,481,20:37,434,1687
27/02/2024,82,263,20:20,41,4874
30/05/2024,41,506,16:01,41,2226
28/07/2024,81,115,14:50,448,3322
29/05/2024,80,154,17:46,299,3901
11/08/2024,31,554,17:33,289,4100
16/05/2024,65,470,16:20,192,4864
15/07/2024,83,368,18:26,103,985
03/09/2024,70,76,19:56,287,2747
11/09/2024,74,457,15:02,341,5046
10/05/2024,41,113,15:05,79,3805
31/05/2024,24,77,13:00,361,3350
31/03/2024,73,12,9:13,271,4602
27/08/2024,17,305,15:27,141,1399
24/05/2024,32,567,19:51,466,2830
04/03/2024,1,459,18:46,236,2672
10/09/2024,52,170,9:41,469,2738
15/03/2024,4,347,11:25,433,1152
10/04/2024,68,120,17:18,303,4528
17/07/2024,23,101,14:31,51,5663
17/09/2024,36,434,17:45,392,4164
02/05/2024,24,530,19:39,408,5675
31/03/2024,9,171,10:31,332,4083
26/08/2024,38,38,10:42,461,4936
27/07/2024,76,396,20:14,98,4970
05/08/2024,25,142,15:37,270,4488
10/08/2024,32,74,11:29,392,2185
03/06/2024,14,236,14:55,125,3907
15/03/2024,30,138,17:10,86,3352
09/06/2024,73,83,14:36,450,4149
03/04/2024,35,272,17:39,194,3017
09/06/2024,6,581,14:15,446,2982
04/05/2024,10,397,18:01,399,1981
06/08/2024,80,417,11:09,210,5445
30/07/2024,41,509,14:55,64,4228
14/05/2024,54,128,18:21,444,5782
16/09/2024,78,340,12:57,247,3885
17/07/2024,66,204,15:51,229,3826
24/05/2024,76,432,12:45,181,4895
06/09/2024,56,415,9:24,316,3751
30/07/2024,10,60,11:09,171,2306
02/04/2024,26,513,17:30,54,2467
03/09/2024,75,35,16:10,436,1148
30/03/2024,12,571,13:20,99,3685
04/04/2024,26,561,19:40,351,4417
25/08/2024,78,3,14:41,162,3767
05/09/2024,51,154,15:37,394,4391
03/06/2024,72,197,9:48,446,3599
22/02/2024,50,106,20:27,99,4123
09/09/2024,42,265,18:01,200,4110
26/02/2024,42,560,18:54,102,4722
09/04/2024,45,351,20:41,338,2054
23/02/2024,14,338,20:27,30,3365
02/06/2024,79,150,13:05,388,3205
28/07/2024,50,405,12:57,40,4853
11/05/2024,28,86,13:38,68,5045
01/03/2024,17,297,9:08,119,897
13/09/2024,57,331,17:37,141,5799
24/07/2024,66,224,15:48,422,4867
24/07/2024,82,76,17:01,174,2535
27/04/2024,52,358,13:47,171,1717
13/07/2024,24,235,16:49,269,2916
23/05/2024,15,580,15:20,119,4731
18/07/2024,10,125,18:17,353,1967
21/06/2024,30,154,16:31,150,2979
09/08/2024,44,19,17:06,117,5154
05/06/2024,61,49,9:14,168,3848
18/03/2024,14,581,10:52,322,4285
09/03/2024,37,534,13:17,461,3509
04/03/2024,56,174,11:42,181,1650
02/09/2024,66,458,17:20,401,4933
30/03/2024,69,128,20:12,429,4548
27/02/2024,74,348,10:53,248,3698
23/02/2024,55,526,17:56,414,1598
04/05/2024,61,14,10:56,421,5638
03/06/2024,26,273,17:50,292,3210
29/02/2024,18,348,19:19,316,3453
16/06/2024,83,446,17:24,96,2093
24/07/2024,12,580,17:37,301,1472
25/06/2024,29,366,13:28,398,3760
09/04/2024,7,272,13:31,329,4978
15/08/2024,50,440,10:26,471,1092
22/05/2024,63,515,10:38,56,2442
16/04/2024,64,19,20:08,56,2929
03/03/2024,67,553,9:29,33,4332
04/07/2024,21,548,16:41,99,1361
12/05/2024,77,168,9:31,51,1289
13/08/2024,20,419,15:06,165,3419
05/09/2024,42,466,18:44,311,1949
18/03/2024,37,299,12:35,325,4437
29/02/2024,19,63,15:24,191,5658
09/07/2024,64,474,13:18,110,995
01/08/2024,33,407,13:08,45,3247
15/03/2024,59,327,18:58,291,3316
05/09/2024,54,561,19:41,297,5458
13/05/2024,68,444,13:30,125,5122
28/03/2024,1,350,14:53,291,3287
07/08/2024,60,259,17:57,172,2018
11/07/2024,12,393,20:17,436,5711
28/03/2024,21,104,10:20,151,5765
12/07/2024,31,128,11:35,462,4855
16/06/2024,60,537,9:21,360,3500
16/08/2024,83,364,16:04,132,4244
20/07/2024,41,174,17:04,232,1173
24/04/2024,12,160,15:35,235,2989
22/08/2024,22,197,20:50,135,4439
27/07/2024,30,379,11:06,294,2891
28/06/2024,40,398,13:12,470,4036
10/09/2024,15,185,17:06,256,1840
16/09/2024,69,207,16:01,286,1787
18/07/2024,62,96,9:19,149,2255
14/09/2024,70,309,18:10,320,5632
17/05/2024,26,411,16:38,285,1951
16/08/2024,30,473,14:34,217,2776
08/07/2024,8,30,20:23,273,5727
23/07/2024,78,164,16:55,143,3623
21/08/2024,39,122,19:32,449,4239
26/05/2024,20,477,11:24,276,4314
22/06/2024,17,442,14:39,277,4992
08/06/2024,76,240,16:05,249,1316
13/07/2024,73,165,12:40,353,960
12/06/2024,47,68,14:38,407,4738
20/05/2024,7,385,15:07,295,2501
06/07/2024,19,563,10:54,86,4625
15/09/2024,39,430,16:47,360,1832
21/05/2024,77,385,11:58,217,1909
23/02/2024,58,389,17:24,57,4834
03/06/2024,1,239,10:56,371,2384
09/07/2024,80,124,20:35,274,4049
09/09/2024,18,76,15:47,323,4536
02/09/2024,27,338,13:57,103,1476
13/05/2024,47,425,15:26,73,1875
10/08/2024,17,430,12:19,142,3479
25/04/2024,9,3,10:22,336,1583
09/05/2024,41,101,20:21,153,1719
02/09/2024,48,158,13:45,120,5140
29/07/2024,45,446,17:57,164,2355
30/08/2024,2,263,13:04,87,4569
04/08/2024,43,271,18:57,429,3915
12/07/2024,50,31,9:08,389,1775
16/03/2024,78,416,17:16,431,2361
10/07/2024,83,288,9:28,126,3748
12/03/2024,43,110,13:28,347,2207
06/06/2024,66,496,13:17,203,4798
02/06/2024,47,3,20:42,304,1356
22/02/2024,20,350,19:42,195,5324
24/08/2024,10,543,16:28,378,5042
17/09/2024,62,420,11:54,37,3733
13/07/2024,43,266,19:17,67,959
19/03/2024,4,145,18:31,383,5603
19/05/2024,15,491,17:55,45,1191
28/03/2024,22,406,13:36,61,5301
20/08/2024,21,254,19:24,195,2472
20/06/2024,56,398,19:15,295,3955
23/02/2024,19,169,18:06,331,5117
31/08/2024,66,300,10:07,43,3358
07/06/2024,36,37,16:51,426,1957
06/06/2024,41,322,11:41,375,1825
22/06/2024,84,54,16:43,351,3008
19/03/2024,6,549,16:37,461,2737
02/07/2024,39,7,15:52,40,4819
29/04/2024,60,212,14:09,165,4674
21/03/2024,13,168,14:50,356,1069
18/03/2024,37,259,17:47,249,1465
08/08/2024,28,338,17:47,422,1705
10/05/2024,60,42,20:45,66,4882
13/05/2024,5,222,13:08,429,4055
21/04/2024,11,154,14:00,396,4144
01/03/2024,44,520,13:58,456,3380
02/07/2024,30,395,9:53,360,2842
24/03/2024,10,361,18:18,447,3892
02/08/2024,76,487,16:00,286,2558
22/08/2024,15,360,14:08,437,5607
11/06/2024,70,157,12:48,384,4050
15/07/2024,56,58,17:11,220,3016
04/06/2024,74,395,11:28,272,5252
22/06/2024,11,53,11:17,300,3563
29/05/2024,6,190,15:14,251,1696
16/05/2024,56,138,20:00,427,4516
25/03/2024,78,111,18:21,67,5782
18/05/2024,72,416,16:59,408,2406
25/08/2024,13,97,10:54,241,3982
31/05/2024,53,501,19:56,400,2487
06/09/2024,35,541,17:46,427,4221
29/03/2024,72,392,17:55,281,2042
12/06/2024,76,346,9:15,234,1170
27/03/2024,72,68,19:36,455,2621
03/08/2024,46,439,19:38,265,2552
20/05/2024,7,84,18:13,76,5382
22/05/2024,54,270,14:19,187,3045
17/07/2024,55,494,18:44,77,1690
15/09/2024,36,198,16:25,97,4817
29/08/2024,20,543,10:32,260,4941
04/04/2024,36,197,16:08,147,2758
21/05/2024,36,295,10:58,465,2088
26/04/2024,68,312,15:16,126,5410
21/04/2024,84,287,16:05,327,2737
21/07/2024,19,119,14:48,361,3322
10/05/2024,23,151,16:17,348,1230
21/06/2024,48,543,15:56,374,1266
06/07/2024,65,44,18:12,217,5198
13/08/2024,82,354,15:30,350,1147
15/08/2024,72,421,17:11,404,1661
28/03/2024,29,358,10:58,456,4473
11/06/2024,20,343,20:48,384,4403
12/04/2024,73,46,17:16,423,2563
12/08/2024,68,122,16:31,243,4064
03/03/2024,46,469,11:02,443,3633
24/06/2024,5,359,19:43,241,1268
09/09/2024,76,127,15:43,405,2732
15/03/2024,25,188,18:24,206,3696
24/06/2024,7,254,9:28,349,1959
19/05/2024,67,120,9:10,212,3031
06/08/2024,19,46,15:13,282,1363
11/08/2024,43,356,15:26,45,3931
06/03/2024,37,119,20:48,212,4467
23/05/2024,26,346,9:30,342,2997
25/06/2024,83,519,16:24,278,3470
17/05/2024,20,20,12:32,223,3113
14/08/2024,33,313,14:25,293,4185
25/03/2024,31,212,14:13,364,5619
20/05/2024,28,315,20:58,53,5108
30/03/2024,17,523,15:02,321,981
13/08/2024,15,373,13:05,238,2810
18/07/2024,33,337,11:32,149,1992
03/04/2024,70,46,20:20,187,5010
22/02/2024,51,413,14:34,341,3216
21/04/2024,7,3,18:53,320,3282
27/07/2024,47,221,18:43,336,3642
18/03/2024,43,175,15:43,455,5443
05/05/2024,52,379,11:42,164,1236
28/04/2024,33,116,12:01,294,4180
08/09/2024,19,82,10:44,141,4622
06/03/2024,71,69,19:07,328,5227
04/05/2024,25,90,12:28,48,1621
04/08/2024,18,140,16:03,203,5306
04/05/2024,76,568,17:50,272,4434
09/07/2024,24,129,17:38,59,5515
31/08/2024,43,173,20:03,296,2020
26/06/2024,12,211,14:40,300,2997
15/03/2024,12,561,19:55,299,5040
12/05/2024,37,86,17:03,173,3319
04/03/2024,19,486,9:01,330,3024
19/05/2024,17,212,12:51,385,2006
21/03/2024,15,445,10:10,220,1781
06/05/2024,11,484,17:10,467,3660
20/05/2024,30,530,17:38,149,4614
11/07/2024,57,113,9:24,457,3937
20/05/2024,68,550,19:55,394,2130
20/04/2024,45,318,16:37,335,1331
28/07/2024,50,111,19:35,449,5367
17/08/2024,17,117,17:28,148,4228
08/06/2024,71,365,17:30,274,4811
19/05/2024,4,274,11:09,262,4270
07/03/2024,80,103,16:53,148,4294
26/05/2024,30,4,14:55,255,1265
09/09/2024,60,248,17:15,334,4079
16/07/2024,14,48,9:06,277,3410
25/06/2024,30,379,13:56,267,1837
24/02/2024,32,132,20:54,324,2112
29/05/2024,7,160,9:59,358,1973
14/06/2024,67,52,17:26,430,1354
27/08/2024,44,124,12:37,428,1757
16/08/2024,2,247,9:18,335,5381
28/04/2024,47,434,19:33,159,2107
25/06/2024,38,570,15:14,311,1690
06/09/2024,57,493,18:34,286,4900
05/03/2024,11,431,9:49,235,2066
20/07/2024,71,182,15:35,47,5196
06/07/2024,20,434,14:46,446,4162
09/05/2024,68,513,13:21,85,1385
19/07/2024,77,556,19:26,106,5277
26/05/2024,9,519,9:34,147,5517
19/03/2024,20,113,12:53,97,4549
18/03/2024,79,384,12:04,407,5408
25/03/2024,47,16,19:09,370,3167
22/04/2024,84,88,12:15,59,1429
04/06/2024,52,133,20:58,103,4797
02/09/2024,74,268,18:33,334,3900
29/08/2024,52,124,14:56,120,921
13/07/2024,38,147,20:07,121,1859
09/06/2024,69,22,11:42,217,968
21/03/2024,18,187,13:56,309,4023
06/07/2024,65,361,12:51,102,1447
12/04/2024,73,126,19:21,197,1052
04/08/2024,4,416,16:57,49,2692
25/05/2024,68,528,10:12,250,3695
12/08/2024,21,25,16:47,327,5143
24/02/2024,39,27,13:57,452,3503
09/03/2024,71,413,14:36,219,5804
09/06/2024,58,525,20:26,442,945
26/03/2024,9,260,15:27,309,2345
22/06/2024,80,95,12:29,280,3215
10/09/2024,8,414,9:47,259,4867
21/07/2024,84,190,15:11,100,1809
26/03/2024,42,132,9:06,262,2327
04/04/2024,46,514,18:06,394,3893
31/05/2024,24,441,14:50,194,3428
22/07/2024,3,481,15:28,64,2951
20/03/2024,30,373,16:07,91,2518
20/06/2024,28,115,16:49,153,1763
07/09/2024,32,520,19:59,133,2818
24/04/2024,31,48,16:20,39,2854
05/08/2024,61,209,15:22,49,958
04/05/2024,68,11,15:19,148,5273
13/09/2024,44,422,12:38,366,3074
13/05/2024,58,30,15:53,67,5059
09/03/2024,26,262,16:45,198,1543
03/08/2024,9,548,16:18,184,3213
24/08/2024,51,349,13:47,189,3051
23/03/2024,71,555,14:54,217,4744
11/04/2024,15,379,10:41,231,1778
28/05/2024,56,51,10:30,255,4494
19/05/2024,75,148,10:39,224,1677
15/09/2024,5,172,20:38,188,1546
26/05/2024,74,270,12:53,292,5086
28/08/2024,57,220,11:42,151,3535
02/09/2024,4,219,15:01,262,2992
17/05/2024,62,376,10:41,431,3111
20/07/2024,48,114,10:32,81,3190
08/06/2024,29,238,12:54,299,1078
10/08/2024,75,367,14:24,271,4012
07/07/2024,9,183,12:03,177,4328
26/07/2024,82,136,9:52,425,3103
28/03/2024,76,195,12:17,151,3331
24/07/2024,52,423,12:19,439,1598
07/08/2024,60,234,19:29,168,3471
06/05/2024,44,95,16:47,251,4730
07/04/2024,3,8,10:07,347,5200
29/03/2024,40,66,20:08,296,5244
21/08/2024,54,250,11:18,348,5743
21/06/2024,39,334,19:51,37,5763
31/05/2024,4,77,12:08,263,3362
17/08/2024,31,266,15:51,267,5435
08/05/2024,34,342,9:40,218,1620
05/04/2024,82,188,10:44,43,1149
16/08/2024,3,216,15:46,234,4588
12/04/2024,33,461,18:48,200,1114
10/09/2024,80,371,16:17,147,3865
11/06/2024,11,335,11:54,151,4300
15/08/2024,3,239,16:44,273,4084
08/04/2024,77,147,17:25,172,2990
15/03/2024,70,183,10:40,324,2958
16/06/2024,72,572,18:53,455,3115
31/03/2024,59,255,17:40,316,3973
22/06/2024,16,467,16:15,390,2743
09/07/2024,29,377,12:50,401,5061
31/03/2024,15,156,16:30,144,2413
20/07/2024,34,334,10:14,109,4285
22/02/2024,1,339,19:23,165,4992
15/05/2024,67,430,12:40,144,3203
08/09/2024,19,148,18:42,302,1947
09/06/2024,30,199,11:19,121,5432
13/09/2024,59,553,9:14,103,3406
18/05/2024,82,580,14:07,298,3976
30/08/2024,25,138,12:23,454,3685
06/03/2024,56,300,19:04,194,1343
02/06/2024,66,183,17:03,126,2848
14/04/2024,4,121,15:05,118,2831
28/07/2024,7,441,10:26,66,4062
11/03/2024,40,449,13:28,366,5799
12/05/2024,46,222,10:13,341,5461
10/08/2024,73,78,12:34,140,4553
31/07/2024,26,269,9:39,327,4841
17/07/2024,19,204,19:07,49,3886
05/07/2024,33,406,9:02,118,5273
21/06/2024,65,371,16:22,360,3935
13/08/2024,12,34,18:40,37,2070
06/09/2024,66,319,18:52,333,1967
06/08/2024,81,412,17:29,321,5712
04/03/2024,34,449,9:35,173,5459
22/08/2024,2,135,9:26,407,5459
12/07/2024,38,115,18:26,440,1452
30/06/2024,48,556,11:53,69,4034
23/05/2024,63,87,15:44,261,2696
02/04/2024,84,555,18:09,45,3111
29/07/2024,74,270,19:02,65,4826
30/03/2024,19,449,15:40,347,4062
26/07/2024,15,99,11:23,346,1274
06/05/2024,41,78,10:31,297,5182
04/03/2024,81,240,16:43,380,3551
04/06/2024,68,261,19:57,324,3586
20/05/2024,33,273,11:04,430,4573
15/07/2024,31,402,20:05,49,1949
06/04/2024,35,314,12:56,162,1375
31/03/2024,57,346,15:46,92,1702
21/04/2024,75,223,20:05,417,2612
13/05/2024,29,31,9:37,225,4542
29/07/2024,45,93,14:17,363,1704
22/05/2024,60,192,12:01,383,2943
03/06/2024,48,26,13:01,415,3221
24/03/2024,79,325,16:53,135,4464
02/05/2024,56,7,15:09,31,1590
23/07/2024,58,254,20:03,359,3947
23/07/2024,57,463,16:27,165,3113
23/05/2024,26,102,18:06,229,5628
11/07/2024,8,339,14:22,452,3371
14/04/2024,34,54,19:16,179,1250
25/06/2024,20,376,10:04,271,3108
05/09/2024,80,23,18:46,244,3581
27/06/2024,32,421,17:34,450,1345
12/05/2024,70,190,19:37,324,3288
28/03/2024,63,103,14:13,141,5690
13/03/2024,78,144,12:26,90,3760
01/06/2024,47,488,10:33,276,1446
01/08/2024,40,429,13:47,42,5217
06/09/2024,20,78,12:17,444,4831
21/08/2024,43,550,17:55,89,993
22/05/2024,36,167,15:44,315,4812
27/06/2024,32,221,15:37,353,3738
13/08/2024,21,381,19:02,175,3648
28/02/2024,3,301,10:00,327,2812
16/06/2024,51,325,15:01,378,2030
27/05/2024,79,548,12:15,386,3643
11/07/2024,24,105,11:04,426,5788
13/05/2024,49,161,12:34,468,2350
31/08/2024,83,117,12:31,112,4346
12/04/2024,40,239,15:11,69,1931
08/03/2024,57,161,10:20,313,4416
27/07/2024,76,208,14:30,164,1091
06/04/2024,66,33,16:59,124,3035
23/07/2024,9,327,11:08,315,3680
04/05/2024,53,19,10:49,153,4333
20/05/2024,66,415,10:26,344,4263
25/07/2024,79,303,18:11,100,1131
29/03/2024,63,174,12:46,128,1600
22/05/2024,69,115,19:40,282,4556
12/09/2024,42,92,15:12,346,5219
20/08/2024,29,325,18:28,46,1347
05/07/2024,23,190,20:09,47,3540
28/03/2024,4,435,9:03,47,5609
23/07/2024,26,311,14:45,247,2757
14/03/2024,25,282,18:07,137,2125
16/03/2024,58,467,16:41,303,2088
19/04/2024,49,431,17:05,264,3078
04/03/2024,49,545,16:27,379,1547
10/06/2024,34,54,14:24,160,3949
26/04/2024,49,413,19:46,330,1439
17/09/2024,37,389,13:37,368,5511
30/06/2024,59,504,9:40,316,3722
16/04/2024,75,168,17:11,64,4139
25/02/2024,17,271,13:54,174,5289
16/07/2024,59,74,17:24,219,2251
02/06/2024,26,21,20:03,235,5010
04/08/2024,60,92,14:19,144,2836
18/03/2024,38,208,10:26,116,1846
19/06/2024,6,139,16:33,41,5437
30/06/2024,52,377,10:27,422,4575
14/07/2024,22,231,13:31,263,4644
12/09/2024,35,557,19:45,66,4077
25/07/2024,10,152,16:59,347,3964
23/02/2024,84,46,12:24,273,4155
03/05/2024,67,109,12:41,338,2569
10/05/2024,34,455,14:28,429,5705
29/02/2024,45,356,20:18,205,2914
25/03/2024,56,250,16:00,45,2589
23/06/2024,30,508,19:20,141,2375
02/05/2024,63,38,11:07,41,4655
12/07/2024,25,310,20:53,473,5603
14/04/2024,49,563,13:05,396,3859
25/02/2024,53,42,18:38,69,3344
07/08/2024,6,359,15:05,173,5302
10/08/2024,42,466,12:29,98,3931
09/03/2024,42,151,9:00,456,1082
